label,auc,mean,std,rms,max,min,mean_deriv,std_deriv
clench,76.54152774810791,32.390465380249715,21.318504586588453,38.776550715059074,180,21,0.0022727272727272726,2.3606613707683737
clench,75.90203976631165,31.920814479638008,17.64315901334302,36.47217373578897,128,21,0.0022650056625141564,2.345568933968097
clench,86.22087144851685,32.57744107744108,21.861668624971813,39.23292268264273,161,22,-0.002527379949452401,2.7133469009887836
clench,108.89903020858765,36.03082502266546,35.518245179923134,50.594131008201614,244,22,0.0009074410163339383,3.209983164601128
clench,56.744603633880615,33.3036187113857,50.76896386683839,60.717532158230064,524,20,-0.0011035091591260207,4.900488323116363
clench,109.05127501487732,35.94294605809129,42.93196226416703,55.991506098574646,282,20,-0.0010384215991692627,4.961429524843415
clench,122.23065495491028,41.090425531914896,41.09150807635485,58.11140255047179,231,21,0.004259850905218318,4.033932611187777
clench,127.15055668354034,40.61755485893417,47.85787502338338,62.77070944694117,299,21,-0.0010460251046025104,5.889409592594671
clench,101.58979642391205,28.711638679791545,26.386381136384415,38.99486254820557,207,20,0.0,2.7715237953731906
clench,117.88838124275208,41.190419161676644,33.522764154985346,53.10768632980907,190,20,0.014388489208633094,3.76112695146008
clench,108.55259966850281,39.9964200477327,40.79924933296963,57.133986057061485,267,20,-0.014336917562724014,4.707683030802485
clench,88.29161489009857,33.45202558635395,22.213980239296152,40.15593273604685,163,21,0.0192102454642476,2.6240115719148123
clench,91.23614645004272,39.33366935483871,29.003311745057605,48.87053956216131,181,20,-0.02119071644803229,3.3956336590499347
clench,83.30444610118866,31.04750593824228,27.508756968130623,41.481072007806944,156,20,0.0011890606420927466,2.631782062847347
clench,128.31058406829834,45.88445078459344,56.04506593674286,72.432259661408,282,20,0.01,5.974819782099829
clench,96.39376223087311,37.52988505747126,27.743171946299878,46.67093166060611,172,21,-0.006904487917146145,3.1060945646055513
clench,104.48180258274078,39.005917159763314,30.457283510408047,49.48846019333893,222,22,0.005924170616113744,3.7670576313671353
clench,82.98279023170471,39.571583514099785,21.965803028766256,45.259327486297565,124,20,-0.006514657980456026,2.486436804482303
clench,77.99216961860657,30.647429171038826,19.6788362517705,36.42144301119655,170,22,-0.0010504201680672268,2.5828699897618597
clench,104.49147021770477,33.61934420223484,27.703831671689784,43.5633170670194,291,21,0.0010993037742762918,3.1000181267622544
clench,149.8594708442688,43.633681852128454,55.66393896215955,70.72745077235422,361,20,-0.0018677624206200972,4.559447971569512
index,51.14136016368866,25.23076923076923,6.287125109565322,26.00230101586508,51,20,0.0017123287671232876,1.1064863923353707
index,55.61430382728577,26.616438356164384,11.639570129267886,29.05020453562494,72,20,0.0,1.39958337344046
index,49.804927945137024,24.97077922077922,5.858792097980644,25.64888418119314,61,21,0.0008123476848090983,0.9983736521723732
index,50.83627486228943,25.657620041753653,11.405493465142044,28.078439190781182,80,20,0.0010449320794148381,1.23303490772384
rest,42.983866930007935,21.59944681921046,3.0264494418441537,21.810444725404835,65,20,0.0,0.7322686008719326
rest,66.27761650085449,32.9912109375,3.6631773182416887,33.19395829345304,49,26,-0.006842619745845552,1.6728970842839808
rest,56.84172570705414,33.276978417266186,9.79863311967147,34.68963106746917,77,20,-0.019801980198019802,1.9474565924584892
rest,42.59399688243866,21.539383561643834,0.5153369991990475,21.545547485231285,23,21,-0.0017152658662092624,0.6613545597834569
rest,43.313275933265686,21.638485477178424,0.5620355978713135,21.645783371348244,24,21,0.0,0.6796012139979316
rest,43.28574013710022,21.66722268557131,0.5877693172163815,21.675193463413354,24,20,0.0,0.6738621151618611
rest,43.455078125,21.647316538882805,0.5237366016922009,21.653651270918285,24,21,0.0,0.6688560540599386
rest,43.105533957481384,21.392123287671232,0.49171869241608357,21.397773856815043,22,20,0.0017152658662092624,0.6991765368865348
rest,42.88469326496124,21.32831325301205,0.4743856376386743,21.333588257764028,22,20,0.0007535795026375283,0.6696112575123438
rest,42.77685046195984,21.333333333333332,0.47366546671567095,21.33859109888631,22,20,0.0,0.6718161194819026
rest,43.16146123409271,21.347826086956523,0.476280484787101,21.353138451738904,22,21,0.001088139281828074,0.6522739264662357
rest,43.260021328926086,21.330818965517242,0.47506643998385095,21.33610849855402,22,20,-0.0010787486515641855,0.6658562398102364
rest,43.2885776758194,21.39484126984127,0.5278486346993265,21.401351759710348,24,20,0.0,0.6411880730215622
rest,42.94843292236328,21.333059210526315,0.4765133611308489,21.33838045080174,23,20,0.0,0.6567158595348593
rest,42.9033237695694,21.280973451327434,0.4543700581438503,21.285823526136845,22,20,0.0,0.6314040674128691
rest,42.66689586639404,21.33448275862069,0.4718093288672694,21.339699122075025,22,21,0.0011507479861910242,0.6445298276992555
rest,42.69751584529877,21.30400890868597,0.464803006778081,21.30907875569662,22,20,0.0011148272017837235,0.6568385526524849
rest,42.514769554138184,21.263655462184875,0.4477094822017486,21.268368235362065,22,20,0.0,0.6304572473165856
rest,42.47975814342499,21.291571753986332,0.4544861562948492,21.29642189245443,22,21,0.0,0.6371258152413685
rest,43.25208008289337,21.406451612903226,0.4976949991458805,21.412236477485063,23,20,0.001076426264800861,0.6353413968936854
rest,49.95886850357056,24.66355140186916,3.7667232722851662,24.949528491789515,48,20,0.021052631578947368,0.982669149840693
rest,42.12688386440277,21.103016924208976,0.3469382857317813,21.1058686027739,22,20,0.0,0.4793220543762695
rest,42.42004978656769,21.171658986175114,0.4093138169672048,21.17561526916396,22,20,0.0,0.5369828995148688
rest,42.38200604915619,21.137737961926092,0.40718385352880787,21.141659462720185,22,20,0.0,0.568216468572454
rest,42.413740158081055,21.199288256227756,0.4336383263125356,21.20372289879028,22,20,0.0,0.5599457048670432
rest,42.15490984916687,21.104895104895103,0.4104682648588371,21.10888631797238,22,20,-0.0011668611435239206,0.5623326491766723
rest,42.178696632385254,21.059880239520957,0.3711222469542533,21.063149988193828,22,20,0.0,0.5205604800878151
rest,41.93851613998413,21.06192660550459,0.4016250866287841,21.06575550617332,22,20,-0.001148105625717566,0.5410781980559294
rest,42.137596011161804,21.082943925233646,0.36028120719444934,21.086022078685296,22,20,-0.0011695906432748538,0.5084074785262997
rest,42.557496786117554,21.073529411764707,0.3562953364584035,21.07654118291932,22,20,-0.001226993865030675,0.5039704599948343
rest,42.672024965286255,21.143203883495147,0.40790421870263105,21.147138253453576,22,20,-0.001215066828675577,0.5738306668205205
rest,42.22015058994293,21.09318181818182,0.40781999553765214,21.09712388842698,22,20,-0.0011376564277588168,0.5674112043250445
rest,42.40655601024628,21.100840336134453,0.3893532232955614,21.104432208034627,22,20,-0.0010515247108307045,0.529864126062126
rest,42.50819802284241,21.10894495412844,0.39002797676323864,21.112547901640923,22,20,0.001148105625717566,0.5431959385552203
rest,42.42273986339569,21.075,0.3968251984126488,21.078735617633598,22,20,0.0,0.5190070284591415
rest,42.06593179702759,21.11036036036036,0.5102382907854466,21.11652570044745,23,20,0.0,0.5873526105026363
rest,42.39075267314911,21.209415584415584,0.583853896744844,21.217450242788242,26,20,0.0,0.5799240825409535
rest,42.16701877117157,21.114702815432743,0.3757268802364549,21.11804549840197,22,20,0.0,0.5087952941576737
rest,42.24792504310608,21.117519042437433,0.37799646988805563,21.120901776177913,22,20,0.0,0.5176619130370229
rest,42.660330176353455,21.095613048368953,0.3687343306825265,21.098835391867922,22,20,0.0,0.5022472023339226
rest,42.68708121776581,21.094594594594593,0.36151279688708665,21.0976921157887,22,20,0.0011273957158962795,0.4807440594928211
rest,43.25915849208832,21.27016129032258,1.1232498816229972,21.299799332690984,32,20,0.0010090817356205853,0.6002009341633848
rest,42.1809424161911,21.092767295597483,0.381421393188681,21.096215643223996,22,20,0.0,0.520243240331805
rest,42.27688443660736,21.145641025641027,0.3887111832169515,21.149213478737945,22,20,-0.001026694045174538,0.5235706790500584
rest,42.50446903705597,21.10405257393209,0.34570594706513325,21.106883892349575,22,20,0.0,0.46121502387239516
rest,42.326364636421204,21.147697654213726,0.5969985251441803,21.156122596380015,27,20,0.00028968713789107763,0.5176490303580302
rest,42.8334459066391,21.40301886792453,0.5056569980174321,21.40899123406746,23,20,0.0007552870090634441,0.6380432018497888
rest,42.707744121551514,21.17890909090909,0.8527979036458814,21.19607167721072,28,20,0.000727802037845706,0.5990040692367012
rest,42.86574375629425,21.2314453125,0.45301449184521386,21.236277738518584,23,20,0.0,0.5882525441665978
rest,42.96447038650513,21.37566725978648,0.6456978483377556,21.385417379898282,29,20,0.0002224694104560623,0.6129851423710453
rest,42.49297499656677,21.17199558985667,0.4293127863903886,21.176347813668638,22,20,0.0011037527593818985,0.5952339182971982
rest,42.8231201171875,21.22338665195808,0.4496296238600134,21.22814894844025,23,20,0.0,0.6161906760308639
rest,42.92997133731842,21.295607235142118,0.4697091636842364,21.300786704060634,22,20,0.000517063081695967,0.6346588637109922
rest,42.19937717914581,21.1859756097561,0.48237899554196517,21.191466490842966,23,20,-0.001017293997965412,0.6192889489938296
rest,50.70961344242096,25.23424369747899,4.586100169440366,25.647599687844068,50,20,0.015772870662460567,1.06702974578065
rest,52.667850494384766,26.024525316455698,2.6961411294413735,26.163812698777463,40,22,-0.010292953285827395,0.9879985252982494
rest,45.579652070999146,23.3671875,2.144200367233377,23.46535844335219,40,21,-0.005865102639296188,0.7797315184374268
rest,43.10907018184662,21.548593805624776,0.8645580621143375,21.565930437673618,32,20,0.00035612535612535614,0.6796281778070399
rest,43.117125034332275,21.521994134897362,0.7511835769896812,21.535099449709893,27,20,0.0,0.6591223483229107
rest,42.84289824962616,21.245,0.4471856437767205,21.249705880317496,22,20,0.0008340283569641367,0.6160212713984656
rest,42.48100662231445,21.2276707530648,0.42348483825744426,21.231894522363202,22,20,0.0,0.5935676238657775
rest,43.29965043067932,21.37137330754352,0.8081982312223627,21.386649607438155,29,20,0.000968054211035818,0.6199327259084362
rest,43.44202101230621,22.232981220657276,2.927378698067754,22.42487458158908,44,20,-0.0005871990604815032,0.7449179601488233
rest,43.086151003837585,21.286417322834644,0.4712737797161549,21.29163360142483,22,20,0.0009852216748768472,0.6285482646256111
rest,43.155677914619446,21.383587786259543,0.5073860097640255,21.389606522224117,23,20,0.0,0.6257755455663351
rest,43.71167290210724,21.564569536423843,0.5359305024374256,21.571228078037233,23,20,-0.0016570008285004142,0.6563668713138728
rest,43.462422251701355,21.46153846153846,0.5023612882232521,21.467417171145673,23,21,0.0,0.6729445696654417
rest,42.78355693817139,21.219298245614034,0.4268154605509777,21.223590400158127,22,20,0.0,0.5852185833859733
rest,42.40723741054535,21.09246575342466,0.3631267593385539,21.095591307255166,22,20,0.0,0.5106078844512763
rest,42.36246180534363,21.09246575342466,0.3678120455911777,21.095672477081028,22,20,0.0,0.5271366713916805
rest,42.217652916908264,21.042763157894736,0.36248447765027975,21.045885020967624,22,20,0.0,0.5099826512017335
rest,42.24578893184662,21.04646017699115,0.33267598404608445,21.04908927464643,22,20,0.0022148394241417496,0.45869907322752623
rest,42.39736616611481,21.102064220183486,0.40906623979047513,21.1060287487079,24,20,0.0,0.49567590611563833
rest,42.57380199432373,21.45766590389016,1.0561650970271723,21.48364286509969,29,20,0.002290950744558992,0.6545246678141455
rest,43.43025839328766,22.26987951807229,2.8789947601302783,22.45520306250454,40,20,-0.0024125452352231603,0.7995740534557293
rest,42.328471302986145,21.051980198019802,0.38508201467183995,21.05550185618575,22,20,-0.0012391573729863693,0.523308937358223
rest,42.75777077674866,21.09009009009009,0.4093402635256336,21.09406218487704,22,20,0.0011273957158962795,0.5125250538097947
rest,42.46196961402893,21.03125,0.37601136766208426,21.034611028281724,22,20,0.0,0.5026004220462014
rest,42.6212158203125,21.0492700729927,0.39768882497894426,21.05302655219195,22,20,0.0009132420091324201,0.5346437270252782
rest,42.6023873090744,21.05925925925926,0.38273795238001146,21.062736975257724,22,20,0.0,0.5057592316218396
rest,42.52319622039795,21.02789256198347,0.3965852445889378,21.031632020709793,22,20,0.0,0.5225029254802986
rest,42.11346113681793,21.06979062811565,0.4007901667439314,21.073602204426013,22,20,-0.000998003992015968,0.5333199243536498
rest,42.06285560131073,21.03186022610483,0.34529926992038984,21.034694581957158,22,20,0.0,0.4821932061589458
rest,42.52143037319183,21.04405737704918,0.35802499681896305,21.047102717164783,22,20,0.0,0.48569273815596203
rest,42.33984637260437,21.03690476190476,0.3808761084359641,21.040352387054465,22,20,0.0,0.5050401511080358
rest,42.532861948013306,21.046296296296298,0.38210574596228425,21.04976466834232,22,20,0.0011587485515643105,0.5240439523766455
rest,42.805394411087036,21.271396396396398,0.4764658137775739,21.2767319935258,23,20,0.0011273957158962795,0.5996982260685895
rest,42.27314496040344,21.111650485436893,0.3779867390887527,21.115033985153204,22,20,-0.001215066828675577,0.525184437813953
rest,42.61908841133118,21.170652173913044,0.652926196554747,21.180718261828527,26,20,0.0,0.529848973493054
rest,43.195653438568115,21.231150793650794,1.0250541338199044,21.255881538999976,33,20,-0.0009930486593843098,0.58701524567997
rest,42.810626745224,21.167008196721312,0.4291834411557859,21.171358823330863,22,20,-0.0010256410256410256,0.5683976347042707
rest,43.49631643295288,21.31875,0.7795982539103072,21.33299967186987,28,20,0.0007818608287724785,0.6296052961032738
rest,43.166401863098145,21.263489208633093,0.46630884672181416,21.268601676325293,22,20,0.0,0.6104402212554253
rest,42.585854172706604,21.27261904761905,0.4610679090763587,21.277615109826215,22,20,-0.0011918951132300357,0.622386127083341
rest,42.610971331596375,21.269957983193276,0.47147720468449894,21.27518280441662,22,20,0.0,0.6271126229399975
rest,42.260010719299316,21.131760078662733,0.4044299306304711,21.135629812971125,22,20,-0.000984251968503937,0.5388444691715076
rest,42.592148661613464,21.255017709563162,0.5153100816070376,21.261263422338043,25,20,0.001182033096926714,0.5925052173483301
rest,42.661497712135315,21.198394495412845,0.43192251085413874,21.202794302603895,22,20,0.0,0.5505450800701405
rest,42.680758357048035,21.184734513274336,0.4414243542106051,21.189332973418654,22,20,-0.0011074197120708748,0.5830751454378242
rest,42.704065918922424,21.31353591160221,0.5535262999464943,21.320722417870588,26,20,0.0,0.6287293710146704
rest,42.46506226062775,21.252118644067796,0.46028243299845256,21.25710250197945,22,20,-0.0010604453870625664,0.6204357750479035
rest,42.84974503517151,21.23739495798319,0.4424301913977982,21.242002944064154,22,20,0.0,0.572778936221628
rest,42.752249360084534,21.209862385321102,0.47722821590202086,21.215230594417584,23,20,-0.001148105625717566,0.6275339922861528
rest,42.64294481277466,21.181297709923665,0.4341718394575605,21.185747045185717,22,20,-0.0009551098376313276,0.5605624178857381
rest,42.21325218677521,21.132142857142856,0.393900130648836,21.135813659464805,22,20,0.0011918951132300357,0.506217373003433
rest,42.41881716251373,21.09875,0.38922800194744467,21.102339917648944,22,20,0.0,0.5434788050277517
rest,42.55893588066101,21.141666666666666,0.40552973390291014,21.145555651472577,22,20,-0.0011918951132300357,0.5491339026441895
rest,42.663124561309814,21.159782608695654,0.46099131902811535,21.164803638197977,23,20,0.0,0.5807952973007813
rest,42.4193514585495,21.08254716981132,0.43737760836982814,21.087083590189106,22,20,0.0,0.5770093478317678
rest,42.618656277656555,21.113425925925927,0.41231654065561907,21.117451533252282,23,20,0.0,0.5295442847190055
rest,42.15239453315735,21.119212962962962,0.38896983009078023,21.122794647103486,22,20,-0.0011587485515643105,0.5240439523766455
rest,42.328744292259216,21.146017699115045,0.4137108986373734,21.15006433179195,23,20,-0.0011074197120708748,0.5498402995569988
rest,42.61090898513794,21.100206611570247,0.4374984754137379,21.10474174129933,22,20,0.0,0.5859435862317481
rest,42.36684477329254,21.078244274809162,0.3877710446615492,21.0818108352106,22,20,0.0,0.5059342215003803
rest,42.19091486930847,21.07075471698113,0.4059619326730487,21.07466510846524,22,20,0.0,0.5432857315156334
rest,42.17242515087128,21.092175066312997,0.4341121505696546,21.096641969452577,23,20,0.0,0.5332209329564191
rest,42.28087842464447,21.153878762187368,0.4174764257487478,21.157997855453566,22,20,0.0,0.5608981561505026
rest,42.614543318748474,21.200568990042676,0.4706458327271347,21.205792439836397,25,20,-0.0007117437722419929,0.5765273931547513
rest,42.927579283714294,21.218478260869563,0.43624617796409376,21.222962338815538,22,20,0.0,0.6010509475634496
rest,42.51626980304718,21.165254237288135,0.3908654280197066,21.168863047217826,22,20,0.0,0.5545531194107055
rest,42.77142131328583,21.173319327731093,0.3948224669173998,21.177000168448167,22,20,0.0,0.5483940802904254
rest,42.59217298030853,21.167857142857144,0.395408382707861,21.171549867912926,22,20,0.0,0.5566800961412302
rest,42.63110089302063,21.16509433962264,0.3988290532816598,21.168851717059855,22,20,0.0,0.5582905262390825
rest,42.64623177051544,21.18341121495327,0.4018131209571064,21.18722172645534,22,20,-0.0011695906432748538,0.5567226890702079
rest,42.82861256599426,21.31307339449541,0.5996280989067884,21.321506780153854,25,20,0.0,0.5669828702887932
rest,42.72338283061981,21.096698113207548,0.4121829180363596,21.10072430125885,22,20,0.0,0.54110822483116
rest,42.725115180015564,21.191666666666666,0.4171069102798161,21.195771141567704,22,20,0.0,0.5818059918540975
rest,42.80919337272644,21.175925925925927,0.4156365868048786,21.180004546566852,22,20,-0.0011587485515643105,0.5746668552279858
rest,42.394065856933594,21.19111570247934,0.41863068183060953,21.195250325571443,22,20,-0.001034126163391934,0.5850595616395038
rest,43.006946206092834,21.19655172413793,0.4143817651931774,21.200601813188683,22,20,0.0,0.5680598347368369
rest,42.659093260765076,21.173076923076923,0.3969186046259672,21.176796990320106,22,20,0.0,0.5624018588802122
rest,42.41154396533966,21.206173952230735,0.45041436875914087,21.21095676285853,24,20,0.0,0.5902826664608176
rest,42.8816442489624,21.38137535816619,0.5738797229996404,21.389075485940634,25,20,0.0,0.6311853575413986
rest,42.45139765739441,21.193471337579616,0.4127606925397017,21.197490387451875,22,20,0.0,0.5771202033230732
rest,42.775209188461304,21.17109929078014,0.40165640736077535,21.17490904466051,22,20,0.0,0.5636111228335734
rest,42.82340383529663,21.190119760479043,0.4182491135516834,21.194247044526758,22,20,0.0,0.5779986133233758
rest,42.785672068595886,21.33254716981132,0.7398859694405678,21.34537420613656,28,20,0.0,0.6127338240044389
